id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	B cell|B cell	B cell|Basal	B cell|CTL	B cell|Ciliated	B cell|Ciliated-diff	B cell|IRC	B cell|Ionocyte	B cell|MC	B cell|MoMa	B cell|NKT	B cell|NKT-p	B cell|Secretory	B cell|Secretory-diff	B cell|Squamous	B cell|Treg	B cell|moDC	B cell|nrMa	B cell|pDC	B cell|rMa	Basal|B cell	Basal|Basal	Basal|CTL	Basal|Ciliated	Basal|Ciliated-diff	Basal|IRC	Basal|Ionocyte	Basal|MC	Basal|MoMa	Basal|NKT	Basal|NKT-p	Basal|Secretory	Basal|Secretory-diff	Basal|Squamous	Basal|Treg	Basal|moDC	Basal|nrMa	Basal|pDC	Basal|rMa	CTL|B cell	CTL|Basal	CTL|CTL	CTL|Ciliated	CTL|Ciliated-diff	CTL|IRC	CTL|Ionocyte	CTL|MC	CTL|MoMa	CTL|NKT	CTL|NKT-p	CTL|Secretory	CTL|Secretory-diff	CTL|Squamous	CTL|Treg	CTL|moDC	CTL|nrMa	CTL|pDC	CTL|rMa	Ciliated|B cell	Ciliated|Basal	Ciliated|CTL	Ciliated|Ciliated	Ciliated|Ciliated-diff	Ciliated|IRC	Ciliated|Ionocyte	Ciliated|MC	Ciliated|MoMa	Ciliated|NKT	Ciliated|NKT-p	Ciliated|Secretory	Ciliated|Secretory-diff	Ciliated|Squamous	Ciliated|Treg	Ciliated|moDC	Ciliated|nrMa	Ciliated|pDC	Ciliated|rMa	Ciliated-diff|B cell	Ciliated-diff|Basal	Ciliated-diff|CTL	Ciliated-diff|Ciliated	Ciliated-diff|Ciliated-diff	Ciliated-diff|IRC	Ciliated-diff|Ionocyte	Ciliated-diff|MC	Ciliated-diff|MoMa	Ciliated-diff|NKT	Ciliated-diff|NKT-p	Ciliated-diff|Secretory	Ciliated-diff|Secretory-diff	Ciliated-diff|Squamous	Ciliated-diff|Treg	Ciliated-diff|moDC	Ciliated-diff|nrMa	Ciliated-diff|pDC	Ciliated-diff|rMa	IRC|B cell	IRC|Basal	IRC|CTL	IRC|Ciliated	IRC|Ciliated-diff	IRC|IRC	IRC|Ionocyte	IRC|MC	IRC|MoMa	IRC|NKT	IRC|NKT-p	IRC|Secretory	IRC|Secretory-diff	IRC|Squamous	IRC|Treg	IRC|moDC	IRC|nrMa	IRC|pDC	IRC|rMa	Ionocyte|B cell	Ionocyte|Basal	Ionocyte|CTL	Ionocyte|Ciliated	Ionocyte|Ciliated-diff	Ionocyte|IRC	Ionocyte|Ionocyte	Ionocyte|MC	Ionocyte|MoMa	Ionocyte|NKT	Ionocyte|NKT-p	Ionocyte|Secretory	Ionocyte|Secretory-diff	Ionocyte|Squamous	Ionocyte|Treg	Ionocyte|moDC	Ionocyte|nrMa	Ionocyte|pDC	Ionocyte|rMa	MC|B cell	MC|Basal	MC|CTL	MC|Ciliated	MC|Ciliated-diff	MC|IRC	MC|Ionocyte	MC|MC	MC|MoMa	MC|NKT	MC|NKT-p	MC|Secretory	MC|Secretory-diff	MC|Squamous	MC|Treg	MC|moDC	MC|nrMa	MC|pDC	MC|rMa	MoMa|B cell	MoMa|Basal	MoMa|CTL	MoMa|Ciliated	MoMa|Ciliated-diff	MoMa|IRC	MoMa|Ionocyte	MoMa|MC	MoMa|MoMa	MoMa|NKT	MoMa|NKT-p	MoMa|Secretory	MoMa|Secretory-diff	MoMa|Squamous	MoMa|Treg	MoMa|moDC	MoMa|nrMa	MoMa|pDC	MoMa|rMa	NKT|B cell	NKT|Basal	NKT|CTL	NKT|Ciliated	NKT|Ciliated-diff	NKT|IRC	NKT|Ionocyte	NKT|MC	NKT|MoMa	NKT|NKT	NKT|NKT-p	NKT|Secretory	NKT|Secretory-diff	NKT|Squamous	NKT|Treg	NKT|moDC	NKT|nrMa	NKT|pDC	NKT|rMa	NKT-p|B cell	NKT-p|Basal	NKT-p|CTL	NKT-p|Ciliated	NKT-p|Ciliated-diff	NKT-p|IRC	NKT-p|Ionocyte	NKT-p|MC	NKT-p|MoMa	NKT-p|NKT	NKT-p|NKT-p	NKT-p|Secretory	NKT-p|Secretory-diff	NKT-p|Squamous	NKT-p|Treg	NKT-p|moDC	NKT-p|nrMa	NKT-p|pDC	NKT-p|rMa	Secretory|B cell	Secretory|Basal	Secretory|CTL	Secretory|Ciliated	Secretory|Ciliated-diff	Secretory|IRC	Secretory|Ionocyte	Secretory|MC	Secretory|MoMa	Secretory|NKT	Secretory|NKT-p	Secretory|Secretory	Secretory|Secretory-diff	Secretory|Squamous	Secretory|Treg	Secretory|moDC	Secretory|nrMa	Secretory|pDC	Secretory|rMa	Secretory-diff|B cell	Secretory-diff|Basal	Secretory-diff|CTL	Secretory-diff|Ciliated	Secretory-diff|Ciliated-diff	Secretory-diff|IRC	Secretory-diff|Ionocyte	Secretory-diff|MC	Secretory-diff|MoMa	Secretory-diff|NKT	Secretory-diff|NKT-p	Secretory-diff|Secretory	Secretory-diff|Secretory-diff	Secretory-diff|Squamous	Secretory-diff|Treg	Secretory-diff|moDC	Secretory-diff|nrMa	Secretory-diff|pDC	Secretory-diff|rMa	Squamous|B cell	Squamous|Basal	Squamous|CTL	Squamous|Ciliated	Squamous|Ciliated-diff	Squamous|IRC	Squamous|Ionocyte	Squamous|MC	Squamous|MoMa	Squamous|NKT	Squamous|NKT-p	Squamous|Secretory	Squamous|Secretory-diff	Squamous|Squamous	Squamous|Treg	Squamous|moDC	Squamous|nrMa	Squamous|pDC	Squamous|rMa	Treg|B cell	Treg|Basal	Treg|CTL	Treg|Ciliated	Treg|Ciliated-diff	Treg|IRC	Treg|Ionocyte	Treg|MC	Treg|MoMa	Treg|NKT	Treg|NKT-p	Treg|Secretory	Treg|Secretory-diff	Treg|Squamous	Treg|Treg	Treg|moDC	Treg|nrMa	Treg|pDC	Treg|rMa	moDC|B cell	moDC|Basal	moDC|CTL	moDC|Ciliated	moDC|Ciliated-diff	moDC|IRC	moDC|Ionocyte	moDC|MC	moDC|MoMa	moDC|NKT	moDC|NKT-p	moDC|Secretory	moDC|Secretory-diff	moDC|Squamous	moDC|Treg	moDC|moDC	moDC|nrMa	moDC|pDC	moDC|rMa	nrMa|B cell	nrMa|Basal	nrMa|CTL	nrMa|Ciliated	nrMa|Ciliated-diff	nrMa|IRC	nrMa|Ionocyte	nrMa|MC	nrMa|MoMa	nrMa|NKT	nrMa|NKT-p	nrMa|Secretory	nrMa|Secretory-diff	nrMa|Squamous	nrMa|Treg	nrMa|moDC	nrMa|nrMa	nrMa|pDC	nrMa|rMa	pDC|B cell	pDC|Basal	pDC|CTL	pDC|Ciliated	pDC|Ciliated-diff	pDC|IRC	pDC|Ionocyte	pDC|MC	pDC|MoMa	pDC|NKT	pDC|NKT-p	pDC|Secretory	pDC|Secretory-diff	pDC|Squamous	pDC|Treg	pDC|moDC	pDC|nrMa	pDC|pDC	pDC|rMa	rMa|B cell	rMa|Basal	rMa|CTL	rMa|Ciliated	rMa|Ciliated-diff	rMa|IRC	rMa|Ionocyte	rMa|MC	rMa|MoMa	rMa|NKT	rMa|NKT-p	rMa|Secretory	rMa|Secretory-diff	rMa|Squamous	rMa|Treg	rMa|moDC	rMa|nrMa	rMa|pDC	rMa|rMa
CPI-SS0230EE330	NPPA_NPR2	simple:P01160	simple:P20594	NPPA	NPR2	True	False	True	I2D,InnateDB-All	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS02928C71A	PDGFB_LRP1	simple:P01127	simple:Q07954	PDGFB	LRP1	True	False	True	I2D,InnateDB-All	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0984C2931	WNT3A_LRP1	simple:P56704	simple:Q07954	WNT3A	LRP1	True	False	True	I2D	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0C491A3C1	PPBP_CXCR2	simple:P02775	simple:P25025	PPBP	CXCR2	True	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D3C90DDA	WISP3_SORL1	simple:O95389	simple:Q92673	WISP3	SORL1	True	False	True	InnateDB-All	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS08B249DBA	CCL2_CCR10	simple:P13500	simple:P46092	CCL2	CCR10	True	False	True	I2D	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0817CE2B3	CCL3L3_CCR1	simple:P16619	simple:P32246	CCL3L3	CCR1	True	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS01BCB9360	NCAM1_BDNF	simple:P13591	simple:P23560	NCAM1	BDNF	True	True	False	I2D	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0BA3A1C3A	NGFR_NTF4	simple:P08138	simple:P34130	NGFR	NTF4	True	True	False	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0C23EF34B	NCAM1_GDNF	simple:P13591	simple:P39905	NCAM1	GDNF	True	True	False	I2D	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS07D71C546	NOTCH2_IL24	simple:Q04721	simple:Q13007	NOTCH2	IL24	True	True	False	IMEx,InnateDB-All,MINT	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS027CDEA08	NOTCH2_DLL4	simple:Q04721	simple:Q9NR61	NOTCH2	DLL4	False	True	False	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS012B7C21D	NOTCH1_DLL4	simple:P46531	simple:Q9NR61	NOTCH1	DLL4	False	True	False	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS04587A7C5	CCL16_HRH4	simple:O15467	simple:Q9H3N8	CCL16	HRH4	True	False	True	guidetopharmacology.org	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00D153A8A	NOTCH4_DLL4	simple:Q99466	simple:Q9NR61	NOTCH4	DLL4	False	True	False	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0607D1101	NOTCH1_DLL3	simple:P46531	simple:Q9NYJ7	NOTCH1	DLL3	False	True	False	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS09D379E5B	NOTCH4_DLL3	simple:Q99466	simple:Q9NYJ7	NOTCH4	DLL3	False	True	False	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS05FEE05CB	NOTCH4_JAG2	simple:Q99466	simple:Q9Y219	NOTCH4	JAG2	False	True	False	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E5AF12B6	NOTCH1_NOV	simple:P46531	simple:P48745	NOTCH1	NOV	True	True	False	I2D,InnateDB-All	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS093922D5A	CCL16_CCR2	simple:O15467	simple:P41597	CCL16	CCR2	True	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0348B76E5	CCL16_CCR1	simple:O15467	simple:P32246	CCL16	CCR1	True	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS003C9A532	NOTCH2_DLL3	simple:Q04721	simple:Q9NYJ7	NOTCH2	DLL3	False	True	False	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS048346C2B	LGALS9_MRC2	simple:O00182	simple:Q9UBG0	LGALS9	MRC2	True	False	True	InnateDB-All	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0FEEB187C	PDGFB_PDGFRA	simple:P01127	simple:P16234	PDGFB	PDGFRA	True	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0B70EB09E	PDGFA_PDGFRA	simple:P04085	simple:P16234	PDGFA	PDGFRA	True	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0BF490275	FGFR1_KL	simple:P11362	simple:Q9UEF7	FGFR1	KL	True	True	False	I2D	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E63AB61E	EFNA2_EPHA4	simple:O43921	simple:P54764	EFNA2	EPHA4	False	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS05B4EB419	EFNA3_EPHA4	simple:P52797	simple:P54764	EFNA3	EPHA4	False	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0816A4ED4	FGFR4_EPHA4	simple:P22455	simple:P54764	FGFR4	EPHA4	True	True	True	I2D,InnateDB-All	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0CC898553	FGFR2_PTPRR	simple:P21802	simple:Q15256	FGFR2	PTPRR	True	True	True	InnateDB-All	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0658257AC	FGFR4_PTPRR	simple:P22455	simple:Q15256	FGFR4	PTPRR	True	True	True	InnateDB-All	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D99CC068	FGFR3_FGF8	simple:P22607	simple:P55075	FGFR3	FGF8	True	True	False	I2D,IMEx,InnateDB-All	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0A69F13A3	WNT4_SMO	simple:P56705	simple:Q99835	WNT4	SMO	True	False	True	I2D	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0A683CBC1	WNT7B_FZD10	simple:P56706	simple:Q9ULW2	WNT7B	FZD10	True	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0FB5FE587	DLL1_NOTCH4	simple:O00548	simple:Q99466	DLL1	NOTCH4	False	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0837E9F59	JAG1_NOTCH4	simple:P78504	simple:Q99466	JAG1	NOTCH4	False	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0938C6980	DLL4_NOTCH3	simple:Q9NR61	simple:Q9UM47	DLL4	NOTCH3	False	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS035E5A708	DLL3_NOTCH3	simple:Q9NYJ7	simple:Q9UM47	DLL3	NOTCH3	False	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS06AA638A8	CD72_SEMA4D	simple:P21854	simple:Q92854	CD72	SEMA4D	False	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS016B7C7D6	BMP2_SMO	simple:P12643	simple:Q99835	BMP2	SMO	True	False	True	I2D	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS05C077A1E	FGFR4_FGF8	simple:P22455	simple:P55075	FGFR4	FGF8	True	True	False	I2D	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS07BA4A3B7	FGFR2_FGF8	simple:P21802	simple:P55075	FGFR2	FGF8	True	True	False	I2D,IMEx,InnateDB-All,IntAct	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0769B1FF3	FGFR1_FGF8	simple:P11362	simple:P55075	FGFR1	FGF8	True	True	False	I2D,IMEx,InnateDB-All,IntAct	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS012AFC842	MDK_ALK	simple:P21741	simple:Q9UM73	MDK	ALK	True	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS05D7900BF	PTN_ALK	simple:P21246	simple:Q9UM73	PTN	ALK	True	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS048604E28	WNT3A_FZD8	simple:P56704	simple:Q9H461	WNT3A	FZD8	True	False	True	IMEx,IntAct	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS080C0EEB8	WNT3A_FZD1	simple:P56704	simple:Q9UP38	WNT3A	FZD1	True	False	True	I2D,InnateDB-All	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D4F593F1	WNT5A_EPHA7	simple:P41221	simple:Q15375	WNT5A	EPHA7	True	False	True	InnateDB-All	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS01DCC7684	EFNA2_EPHA7	simple:O43921	simple:Q15375	EFNA2	EPHA7	False	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS03E450F99	EFNA1_EPHA7	simple:P20827	simple:Q15375	EFNA1	EPHA7	True	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D5DBB634	EFNA3_EPHA7	simple:P52797	simple:Q15375	EFNA3	EPHA7	False	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F81DBF22	EFNA4_EPHA7	simple:P52798	simple:Q15375	EFNA4	EPHA7	True	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS028688B7B	EFNA5_EPHA7	simple:P52803	simple:Q15375	EFNA5	EPHA7	False	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0331C5A49	GDF11_ANTXR1	simple:O95390	simple:Q9H6X2	GDF11	ANTXR1	True	False	True	InnateDB-All	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E7CBFD03	WNT5A_ROR2	simple:P41221	simple:Q01974	WNT5A	ROR2	True	False	True	I2D	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS073F3FAD5	WNT5A_ROR1	simple:P41221	simple:Q01973	WNT5A	ROR1	True	False	True	IMEx	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS01ECFDA18	TNFRSF10C_TNFSF10	simple:O14798	simple:P50591	TNFRSF10C	TNFSF10	True	True	False	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0649EA05F	FGFR4_FGF9	simple:P22455	simple:P31371	FGFR4	FGF9	True	True	False	I2D	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0A93C11C8	NGFR_BDNF	simple:P08138	simple:P23560	NGFR	BDNF	True	True	False	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS05834E385	CD40_INSL3	simple:P25942	simple:P51460	CD40	INSL3	True	True	False	I2D	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D4BF6CA3	CD27_CD70	simple:P26842	simple:P32970	CD27	CD70	True	True	False	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0AA47D179	TNFRSF13B_CD70	simple:O14836	simple:P32970	TNFRSF13B	CD70	True	True	False	InnateDB-All	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F2C6A4D4	FGF18_FGFR1	simple:O76093	simple:P11362	FGF18	FGFR1	True	False	True	I2D	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS05A94DE17	FGF2_FGFR2	simple:P09038	simple:P21802	FGF2	FGFR2	True	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0330D939A	FGF17_FGFR2	simple:O60258	simple:P21802	FGF17	FGFR2	True	False	True	I2D,InnateDB-All	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F6A7A4DF	FGF18_FGFR2	simple:O76093	simple:P21802	FGF18	FGFR2	True	False	True	I2D	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D636A374	FGF2_FGFR3	simple:P09038	simple:P22607	FGF2	FGFR3	True	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0BC9F7E9E	FGF17_FGFR3	simple:O60258	simple:P22607	FGF17	FGFR3	True	False	True	I2D	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0467AFD8A	FGF17_FGFR1	simple:O60258	simple:P11362	FGF17	FGFR1	True	False	True	I2D,InnateDB-All	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E134097C	FGF18_FGFR3	simple:O76093	simple:P22607	FGF18	FGFR3	True	False	True	I2D	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0C1BD22BC	SPP1_PTGER4	simple:P10451	simple:P35408	SPP1	PTGER4	True	False	True	IMEx,MINT	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0FB37E079	INHA_TGFBR3	simple:P05111	simple:Q03167	INHA	TGFBR3	True	False	True	I2D	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0178F5C45	TGFB2_TGFBR3	simple:P61812	simple:Q03167	TGFB2	TGFBR3	True	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS087B53ABF	JAM2_JAM3	simple:P57087	simple:Q9BX67	JAM2	JAM3	True	False	False	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS01158CABF	FFAR2_FAM3C	simple:O15552	simple:Q92520	FFAR2	FAM3C	True	True	False	IMEx,IntAct	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00FB3CB09	FFAR2_CCL4L2	simple:O15552	simple:Q8NHW4	FFAR2	CCL4L2	True	True	False	IMEx,IntAct	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0CB6968B9	FGF2_FGFRL1	simple:P09038	simple:Q8N441	FGF2	FGFRL1	True	False	True	I2D	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS01F67987A	FGF2_FGFR1	simple:P09038	simple:P11362	FGF2	FGFR1	True	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D95D41D6	FGF7_FGFR4	simple:P21781	simple:P22455	FGF7	FGFR4	True	False	True	I2D	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D4CA5D92	FGF18_FGFR4	simple:O76093	simple:P22455	FGF18	FGFR4	True	False	True	I2D	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0FEC87269	KLRG2_TNFSF9	simple:A4D1S0	simple:P41273	KLRG2	TNFSF9	True	True	False	InnateDB-All	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00A8596B5	PVR_TNFSF9	simple:P15151	simple:P41273	PVR	TNFSF9	True	True	False	InnateDB-All	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS044DF8749	KLRG2_WNT5B	simple:A4D1S0	simple:Q9H1J7	KLRG2	WNT5B	True	True	False	InnateDB-All	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS072B19293	HLA-DPA1_GAL	simple:HLADPA1	simple:P22466	HLA-DPA1	GAL	True	True	False	InnateDB-All	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F8ABC300	GALR2_GAL	simple:O43603	simple:P22466	GALR2	GAL	True	True	False	guidetopharmacology.org	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E70DD97F	GALR3_GAL	simple:O60755	simple:P22466	GALR3	GAL	True	True	False	guidetopharmacology.org	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0B84DAE3D	PVR_CD96	simple:P15151	simple:P40200	PVR	CD96	True	True	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0A8627ED6	PVR_CD226	simple:P15151	simple:Q15762	PVR	CD226	True	True	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00561BBD7	PVR_TIGIT	simple:P15151	simple:Q495A1	PVR	TIGIT	True	True	False	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS03DA2A820	FGF2_CD44	simple:P09038	simple:P16070	FGF2	CD44	True	False	True	I2D,InnateDB-All	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS02AB0C3E0	SPP1_CD44	simple:P10451	simple:P16070	SPP1	CD44	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS03722104E	HGF_CD44	simple:P14210	simple:P16070	HGF	CD44	True	False	True	IMEx,InnateDB-All,IntAct	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS008FB916C	FGF2_FGFR4	simple:P09038	simple:P22455	FGF2	FGFR4	True	False	True	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS044CF7EAE	TNFRSF10A_FGFR4	simple:O00220	simple:P22455	TNFRSF10A	FGFR4	True	True	True	InnateDB-All	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0AC594A8E	FGF17_FGFR4	simple:O60258	simple:P22455	FGF17	FGFR4	True	False	True	I2D	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS072E1E27A	FFAR2_TNF	simple:O15552	simple:P01375	FFAR2	TNF	True	True	False	IMEx,IntAct	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0C0A61F92	PLXNB2_SEMA4G	simple:O15031	simple:Q9NTN9	PLXNB2	SEMA4G	False	True	False	curated	False	1.371																																																																																																																																																																																																																																																																																																																																																																									
